datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,db8,199.5; 30.4; 25.4; 27.3; 25.9; 418.9|0.9; 0.0; 1.0,102916.22,tpch,100
hudi,spark,db19,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,36812.42,tpch,100
hudi,spark,db2,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,39904.7,tpch,100
hudi,spark,db20,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,14854.99,tpch,100
hudi,spark,db21,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,59206.95,tpch,100
hudi,spark,db22,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,13794.37,tpch,100
hudi,spark,db3,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,113349.48,tpch,100
hudi,spark,db4,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,24112.16,tpch,100
hudi,spark,db5,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,36035.83,tpch,100
hudi,spark,db6,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,34525.67,tpch,100
hudi,spark,db7,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,19664.32,tpch,100
hudi,spark,db8,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,73831.02,tpch,100
hudi,spark,db9,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=3; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,13049.73,tpch,100
hudi,spark,db1,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,22326.44,tpch,100
hudi,spark,db10,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,78731.51,tpch,100
hudi,spark,db11,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,11060.63,tpch,100
hudi,spark,db12,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,43524.72,tpch,100
hudi,spark,db13,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,73143.64,tpch,100
hudi,spark,db14,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,75734.53,tpch,100
hudi,spark,db15,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,40130.23,tpch,100
hudi,spark,db16,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,82101.85,tpch,100
hudi,spark,db17,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,14648.6,tpch,100
hudi,spark,db18,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,24215.0,tpch,100
hudi,spark,db19,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,84988.65,tpch,100
hudi,spark,db2,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,24983.5,tpch,100
hudi,spark,db20,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,114259.39,tpch,100
hudi,spark,db21,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,26620.95,tpch,100
hudi,spark,db22,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,22856.77,tpch,100
hudi,spark,db3,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,49284.08,tpch,100
hudi,spark,db4,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,60485.78,tpch,100
hudi,spark,db5,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,39449.4,tpch,100
hudi,spark,db6,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,39804.5,tpch,100
hudi,spark,db7,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,37982.63,tpch,100
hudi,spark,db8,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,101165.07,tpch,100
hudi,spark,db9,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,14531.03,tpch,100
hudi,spark,db1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,13106.25,tpch,100
hudi,spark,db10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,15283.22,tpch,100
hudi,spark,db11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,17908.74,tpch,100
hudi,spark,db12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,20353.67,tpch,100
hudi,spark,db13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,24403.71,tpch,100
hudi,spark,db14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,26126.43,tpch,100
hudi,spark,db15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,34136.5,tpch,100
hudi,spark,db16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,34613.69,tpch,100
hudi,spark,db17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,35973.3,tpch,100
hudi,spark,db18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,38658.23,tpch,100
hudi,spark,db19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,43931.08,tpch,100
hudi,spark,db2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,45522.55,tpch,100
hudi,spark,db20,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,43118.11,tpch,100
hudi,spark,db21,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,48809.09,tpch,100
hudi,spark,db22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,55681.87,tpch,100
hudi,spark,db3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,49849.47,tpch,100
hudi,spark,db4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,57006.42,tpch,100
hudi,spark,db5,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,64236.07,tpch,100
hudi,spark,db6,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,68701.88,tpch,100
hudi,spark,db7,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,81472.15,tpch,100
hudi,spark,db8,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,111700.31,tpch,100
hudi,spark,db9,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,115290.57,tpch,100
hudi,spark,db1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,12716.24,tpch,100
hudi,spark,db10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,15135.89,tpch,100
hudi,spark,db11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,17769.1,tpch,100
hudi,spark,db12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,22613.67,tpch,100
hudi,spark,db13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,23419.5,tpch,100
hudi,spark,db14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,27318.18,tpch,100
hudi,spark,db15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,26997.81,tpch,100
hudi,spark,db16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,31822.97,tpch,100
hudi,spark,db17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,35701.27,tpch,100
hudi,spark,db18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,44457.84,tpch,100
hudi,spark,db19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,40658.27,tpch,100
hudi,spark,db2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,44267.42,tpch,100
hudi,spark,db20,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,42743.58,tpch,100
hudi,spark,db21,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,53805.43,tpch,100
hudi,spark,db22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,55709.26,tpch,100
hudi,spark,db3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,54017.81,tpch,100
hudi,spark,db4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,58479.86,tpch,100
hudi,spark,db5,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,65469.62,tpch,100
hudi,spark,db6,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,78277.44,tpch,100
hudi,spark,db7,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,95635.3,tpch,100
hudi,spark,db8,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,95346.42,tpch,100
hudi,spark,db9,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,131010.74,tpch,100
hudi,spark,db1,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,15329.91,tpch,100
hudi,spark,db10,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,20787.48,tpch,100
hudi,spark,db11,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,22408.3,tpch,100
hudi,spark,db12,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,29091.98,tpch,100
hudi,spark,db13,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,31054.23,tpch,100
hudi,spark,db14,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,43336.64,tpch,100
hudi,spark,db15,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,44575.93,tpch,100
hudi,spark,db16,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,47927.46,tpch,100
hudi,spark,db17,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,49481.93,tpch,100
hudi,spark,db18,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,53738.31,tpch,100
hudi,spark,db19,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,54833.37,tpch,100
hudi,spark,db2,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,63940.5,tpch,100
hudi,spark,db20,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,67424.22,tpch,100
hudi,spark,db21,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,59318.29,tpch,100
hudi,spark,db22,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,70786.37,tpch,100
hudi,spark,db3,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,72456.58,tpch,100
hudi,spark,db4,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,64267.53,tpch,100
hudi,spark,db5,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,70628.62,tpch,100
hudi,spark,db6,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,102515.89,tpch,100
hudi,spark,db7,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,105182.79,tpch,100
hudi,spark,db8,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,101388.94,tpch,100
hudi,spark,db9,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,124461.48,tpch,100
hudi,spark,db1,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,13945.34,tpch,100
hudi,spark,db10,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,15306.06,tpch,100
hudi,spark,db11,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,20143.25,tpch,100
hudi,spark,db12,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,21785.37,tpch,100
hudi,spark,db13,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,23908.01,tpch,100
hudi,spark,db14,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,29886.42,tpch,100
hudi,spark,db15,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,32053.19,tpch,100
hudi,spark,db16,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,39471.79,tpch,100
hudi,spark,db17,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,35454.43,tpch,100
hudi,spark,db18,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,37735.23,tpch,100
hudi,spark,db19,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,38140.19,tpch,100
hudi,spark,db2,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,48936.02,tpch,100
hudi,spark,db20,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,51360.13,tpch,100
hudi,spark,db21,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,52657.12,tpch,100
hudi,spark,db22,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,48788.63,tpch,100
hudi,spark,db3,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,48805.36,tpch,100
hudi,spark,db4,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,56277.14,tpch,100
hudi,spark,db5,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,61320.48,tpch,100
hudi,spark,db6,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,70397.1,tpch,100
hudi,spark,db7,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,96973.32,tpch,100
hudi,spark,db8,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,89535.39,tpch,100
hudi,spark,db9,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,127694.75,tpch,100
hudi,spark,db1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,13198.89,tpch,100
hudi,spark,db10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,16028.36,tpch,100
hudi,spark,db11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,19038.3,tpch,100
hudi,spark,db12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,21059.3,tpch,100
hudi,spark,db13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,25193.34,tpch,100
hudi,spark,db14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,25034.52,tpch,100
hudi,spark,db15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,32436.43,tpch,100
hudi,spark,db16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,33892.31,tpch,100
hudi,spark,db17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,36514.76,tpch,100
hudi,spark,db18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,42785.87,tpch,100
hudi,spark,db19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,46046.98,tpch,100
hudi,spark,db2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,44391.88,tpch,100
hudi,spark,db20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,49733.43,tpch,100
hudi,spark,db21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,51491.08,tpch,100
hudi,spark,db22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,60733.82,tpch,100
hudi,spark,db3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,56591.46,tpch,100
hudi,spark,db4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,61753.34,tpch,100
hudi,spark,db5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,65045.27,tpch,100
hudi,spark,db6,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,68517.26,tpch,100
hudi,spark,db7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,86258.95,tpch,100
hudi,spark,db8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,93511.6,tpch,100
hudi,spark,db9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,136336.5,tpch,100
hudi,spark,db1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,12770.43,tpch,100
hudi,spark,db10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,17076.61,tpch,100
hudi,spark,db11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,21195.39,tpch,100
hudi,spark,db12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,27426.97,tpch,100
hudi,spark,db13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,31405.35,tpch,100
hudi,spark,db14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,33549.01,tpch,100
hudi,spark,db15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,42046.04,tpch,100
hudi,spark,db16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,49082.62,tpch,100
hudi,spark,db17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,48778.96,tpch,100
hudi,spark,db18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,52897.18,tpch,100
hudi,spark,db19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,57685.41,tpch,100
hudi,spark,db2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,55954.02,tpch,100
hudi,spark,db20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,66984.62,tpch,100
hudi,spark,db21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,61502.81,tpch,100
hudi,spark,db22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,65721.12,tpch,100
hudi,spark,db3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,66665.84,tpch,100
hudi,spark,db4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,78670.32,tpch,100
hudi,spark,db5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,70416.17,tpch,100
hudi,spark,db6,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,71825.12,tpch,100
hudi,spark,db7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,96876.11,tpch,100
hudi,spark,db8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,104927.07,tpch,100
hudi,spark,db9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,135620.73,tpch,100
hudi,spark,db1,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,14552.61,tpch,100
hudi,spark,db10,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,18035.81,tpch,100
hudi,spark,db11,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,18439.15,tpch,100
hudi,spark,db12,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,18365.43,tpch,100
hudi,spark,db13,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,21569.44,tpch,100
hudi,spark,db14,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,24688.81,tpch,100
hudi,spark,db15,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,24942.43,tpch,100
hudi,spark,db16,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,32856.47,tpch,100
hudi,spark,db17,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,42762.85,tpch,100
hudi,spark,db18,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,46721.13,tpch,100
hudi,spark,db19,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,42722.39,tpch,100
hudi,spark,db2,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,53384.86,tpch,100
hudi,spark,db20,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,55238.67,tpch,100
hudi,spark,db21,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,46943.48,tpch,100
hudi,spark,db22,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,58431.41,tpch,100
hudi,spark,db3,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,56186.19,tpch,100
hudi,spark,db4,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,63962.14,tpch,100
hudi,spark,db5,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,73080.7,tpch,100
hudi,spark,db6,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,68777.46,tpch,100
hudi,spark,db7,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,95562.83,tpch,100
hudi,spark,db8,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,107774.99,tpch,100
hudi,spark,db9,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,101562.63,tpch,100
hudi,spark,db1,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,13844.08,tpch,100
hudi,spark,db10,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,16689.4,tpch,100
hudi,spark,db11,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,16794.67,tpch,100
hudi,spark,db12,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,16732.38,tpch,100
hudi,spark,db13,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,19752.78,tpch,100
hudi,spark,db14,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,22584.75,tpch,100
hudi,spark,db15,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,27368.13,tpch,100
hudi,spark,db16,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,34959.52,tpch,100
hudi,spark,db17,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,41065.8,tpch,100
hudi,spark,db18,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,44440.52,tpch,100
hudi,spark,db19,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,45658.78,tpch,100
hudi,spark,db2,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,50553.28,tpch,100
hudi,spark,db20,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,54304.87,tpch,100
hudi,spark,db21,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,42810.48,tpch,100
hudi,spark,db22,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,59061.55,tpch,100
hudi,spark,db3,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,56645.42,tpch,100
hudi,spark,db4,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,62608.89,tpch,100
hudi,spark,db5,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,68678.74,tpch,100
hudi,spark,db6,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,64941.57,tpch,100
hudi,spark,db7,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,93938.22,tpch,100
hudi,spark,db8,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,110192.8,tpch,100
hudi,spark,db9,201.3;29.8;28.3;31.5;27.9;418.9|0.9;0;1.0,94860.67,tpch,100
hudi,spark,db1,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,16379.64,tpch,100
hudi,spark,db10,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,19887.4,tpch,100
hudi,spark,db11,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,23704.49,tpch,100
hudi,spark,db12,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,27312.22,tpch,100
hudi,spark,db13,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,31764.43,tpch,100
hudi,spark,db14,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,41955.56,tpch,100
hudi,spark,db15,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,40191.55,tpch,100
hudi,spark,db16,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,43759.63,tpch,100
hudi,spark,db17,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,45970.59,tpch,100
hudi,spark,db18,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,55337.76,tpch,100
hudi,spark,db19,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,54576.05,tpch,100
hudi,spark,db2,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,66766.46,tpch,100
hudi,spark,db20,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,64384.98,tpch,100
hudi,spark,db21,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,63094.97,tpch,100
hudi,spark,db22,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,65706.6,tpch,100
hudi,spark,db3,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,74571.74,tpch,100
hudi,spark,db4,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,69862.12,tpch,100
hudi,spark,db5,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,77085.59,tpch,100
hudi,spark,db6,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,103457.04,tpch,100
hudi,spark,db7,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,112461.05,tpch,100
hudi,spark,db8,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,107127.72,tpch,100
hudi,spark,db9,20.5;18.4;19.1;13.8;17.8;222.7|0;0;1.1,135923.82,tpch,100
hudi,spark,db1,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,14053.36,tpch,100
hudi,spark,db10,188.6;30.4;27.7;31.7;30.0;393.5|0;1.1;1.0,17075.73,tpch,100
