datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,syn_q5,14.8;62.3;52.4;149.9|181.2;19.2;37.2,1741.03,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,526.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,591.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,856.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,394.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1148.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1341.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1196.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,792.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,627.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,412.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,902.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,598.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,856.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,394.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1148.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1341.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1196.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,792.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,627.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,412.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,902.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,598.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,856.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,394.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1148.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1341.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1196.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,792.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,627.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,580.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,412.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,902.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,598.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1669.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,326.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,640.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,530.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1383.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,768.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,574.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,688.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,809.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,650.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,513.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1669.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,326.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,640.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,530.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1383.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,768.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,574.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,688.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,809.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,650.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,513.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1669.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,326.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,640.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,643.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,530.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,1383.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,768.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,574.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,688.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,809.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,650.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,513.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1687.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,424.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1373.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1187.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,421.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,472.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,427.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,635.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,568.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,499.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1687.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,424.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1373.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1187.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,421.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,472.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,427.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,635.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,568.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,499.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1687.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,424.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1373.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1187.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,421.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,582.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,671.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,472.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,427.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,635.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,568.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,499.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1646.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1181.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,316.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1281.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,609.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,447.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,743.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,741.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,541.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,579.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,840.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,787.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,714.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1646.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1181.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,316.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1281.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,609.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,447.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,743.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,741.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,541.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,579.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,840.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,787.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,714.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1646.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1181.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,316.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1281.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,609.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,447.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,743.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,741.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,541.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,579.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,840.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,787.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,714.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1485.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1113.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1455.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,500.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,533.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,712.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,480.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,436.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,606.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,608.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,484.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1485.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1113.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1455.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,500.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,533.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,712.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,480.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,436.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,606.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,608.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,484.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1485.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1113.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,573.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1455.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,500.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,533.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,712.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,480.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,436.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,606.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,608.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,484.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,975.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,357.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1436.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1411.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,417.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,759.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,418.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,552.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,597.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,678.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,949.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,975.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,357.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1436.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1411.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,417.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,759.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,418.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,552.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,597.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,678.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,949.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,975.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,357.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1436.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1411.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,417.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,759.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,695.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,418.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,552.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,597.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,678.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,949.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1416.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,646.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,556.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1312.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,406.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,659.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,532.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,520.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,527.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,502.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1416.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,646.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,556.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1312.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,406.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,659.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,532.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,520.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,527.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,502.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1416.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,646.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1093.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,556.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1312.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,406.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,659.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,532.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,520.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,676.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,527.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,502.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,4558.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1158.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,555.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,7115.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,522.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,7549.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,5899.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,1105.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,476.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1667.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,641.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,724.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,4558.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1158.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,555.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,7115.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,522.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,7549.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,5899.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,1105.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,476.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1667.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,641.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,724.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,4558.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1158.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,555.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,7115.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,721.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,522.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,7549.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,5899.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,1105.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,476.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1667.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,641.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,724.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,942.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1116.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1041.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1575.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,826.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,754.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,558.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,601.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1147.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,23158.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,658.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,942.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1116.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1041.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1575.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,826.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,754.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,558.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,601.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1147.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,23158.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,658.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,942.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1116.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1041.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1575.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,590.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,826.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,754.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,558.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,601.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,1147.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,23158.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,658.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1689.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1236.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1164.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,905.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,696.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,441.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,785.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,586.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,485.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,649.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,537.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,550.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1689.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1236.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1164.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,905.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,696.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,441.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,785.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,586.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,485.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,649.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,537.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,550.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1689.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,1236.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1164.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,905.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,696.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,441.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,785.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,586.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,485.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,459.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,649.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,537.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,550.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1018.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,442.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1201.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1591.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1209.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,415.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,662.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,682.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,603.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,517.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,523.0,ssb,100
delta,trino,q1_1,18;256;20;18;16;16,1018.0,ssb,100
delta,trino,q1_2,18;256;20;18;16;16,442.0,ssb,100
delta,trino,q1_3,18;256;20;18;16;16,1201.0,ssb,100
delta,trino,q2_1,18;256;20;18;16;16,1591.0,ssb,100
delta,trino,q2_2,18;256;20;18;16;16,1209.0,ssb,100
delta,trino,q2_3,18;256;20;18;16;16,415.0,ssb,100
delta,trino,q3_1,18;256;20;18;16;16,662.0,ssb,100
delta,trino,q3_2,18;256;20;18;16;16,682.0,ssb,100
delta,trino,q3_3,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q3_4,18;256;20;18;16;16,454.0,ssb,100
delta,trino,q4_1,18;256;20;18;16;16,603.0,ssb,100
delta,trino,q4_2,18;256;20;18;16;16,517.0,ssb,100
delta,trino,q4_3,18;256;20;18;16;16,523.0,ssb,100
