datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,ssb_flat_q_01,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,11980.41,ssb-flat,10
iceberg,spark,ssb_flat_q_17,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3848.86,ssb-flat,10
iceberg,spark,ssb_flat_q_02,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3537.26,ssb-flat,10
iceberg,spark,ssb_flat_q_15,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3638.24,ssb-flat,10
iceberg,spark,ssb_flat_q_22,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3621.08,ssb-flat,10
iceberg,spark,ssb_flat_q_21,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3525.33,ssb-flat,10
iceberg,spark,ssb_flat_q_24,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3380.79,ssb-flat,10
iceberg,spark,ssb_flat_q_01,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3518.48,ssb-flat,10
iceberg,spark,ssb_flat_q_13,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3820.96,ssb-flat,10
iceberg,spark,ssb_flat_q_16,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3513.53,ssb-flat,10
iceberg,spark,ssb_flat_q_19,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3483.77,ssb-flat,10
iceberg,spark,ssb_flat_q_04,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3455.52,ssb-flat,10
iceberg,spark,ssb_flat_q_25,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3486.25,ssb-flat,10
iceberg,spark,ssb_flat_q_07,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3454.42,ssb-flat,10
iceberg,spark,ssb_flat_q_20,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3849.91,ssb-flat,10
iceberg,spark,ssb_flat_q_09,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3757.05,ssb-flat,10
iceberg,spark,ssb_flat_q_12,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3870.24,ssb-flat,10
iceberg,spark,ssb_flat_q_08,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3693.32,ssb-flat,10
iceberg,spark,ssb_flat_q_03,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3342.94,ssb-flat,10
iceberg,spark,ssb_flat_q_06,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3684.96,ssb-flat,10
iceberg,spark,ssb_flat_q_10,132.0;27.0;27.0;132.0;27.0;27.0;1;1;1,3260.39,ssb-flat,10
iceberg,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3687.06,ssb-flat,10
iceberg,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3583.27,ssb-flat,10
iceberg,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3597.0,ssb-flat,10
iceberg,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3713.15,ssb-flat,10
iceberg,spark,ssb_flat_q_14,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3682.06,ssb-flat,10
iceberg,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3207.62,ssb-flat,10
iceberg,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3268.37,ssb-flat,10
iceberg,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3159.5,ssb-flat,10
iceberg,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3138.26,ssb-flat,10
iceberg,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3739.34,ssb-flat,10
iceberg,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3237.12,ssb-flat,10
iceberg,spark,ssb_flat_q_09,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3303.34,ssb-flat,10
iceberg,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3540.62,ssb-flat,10
iceberg,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3656.67,ssb-flat,10
iceberg,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3256.07,ssb-flat,10
iceberg,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3742.26,ssb-flat,10
iceberg,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,3533.43,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,3299.86,ssb-flat,10
iceberg,spark,ssb_flat_q_11,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,3423.04,ssb-flat,10
iceberg,spark,ssb_flat_q_19,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,3272.71,ssb-flat,10
iceberg,spark,ssb_flat_q_25,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,3216.61,ssb-flat,10
iceberg,spark,ssb_flat_q_09,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,3612.51,ssb-flat,10
iceberg,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2642.04,ssb-flat,10
iceberg,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,3065.91,ssb-flat,10
iceberg,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2558.28,ssb-flat,10
iceberg,spark,ssb_flat_q_14,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2563.84,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,3008.72,ssb-flat,10
iceberg,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2590.57,ssb-flat,10
iceberg,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2882.22,ssb-flat,10
iceberg,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2849.78,ssb-flat,10
iceberg,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2772.02,ssb-flat,10
iceberg,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2576.66,ssb-flat,10
iceberg,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2699.02,ssb-flat,10
iceberg,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2861.44,ssb-flat,10
iceberg,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2715.83,ssb-flat,10
iceberg,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2909.22,ssb-flat,10
iceberg,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2836.48,ssb-flat,10
iceberg,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2661.89,ssb-flat,10
iceberg,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2766.54,ssb-flat,10
iceberg,spark,ssb_flat_q_09,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2649.28,ssb-flat,10
iceberg,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2791.63,ssb-flat,10
iceberg,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2957.45,ssb-flat,10
iceberg,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2554.59,ssb-flat,10
iceberg,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2792.5,ssb-flat,10
iceberg,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2837.59,ssb-flat,10
iceberg,spark,ssb_flat_q_26,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4002.72,ssb-flat,10
iceberg,spark,ssb_flat_q_05,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3490.09,ssb-flat,10
iceberg,spark,ssb_flat_q_11,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3833.44,ssb-flat,10
iceberg,spark,ssb_flat_q_14,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3799.25,ssb-flat,10
iceberg,spark,ssb_flat_queries,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3448.01,ssb-flat,10
iceberg,spark,ssb_flat_q_18,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4106.24,ssb-flat,10
iceberg,spark,ssb_flat_q_17,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3673.03,ssb-flat,10
iceberg,spark,ssb_flat_q_02,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3920.83,ssb-flat,10
iceberg,spark,ssb_flat_q_15,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4148.9,ssb-flat,10
iceberg,spark,ssb_flat_q_22,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4180.1,ssb-flat,10
iceberg,spark,ssb_flat_q_24,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3627.79,ssb-flat,10
iceberg,spark,ssb_flat_q_13,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4152.27,ssb-flat,10
iceberg,spark,ssb_flat_q_16,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3506.07,ssb-flat,10
iceberg,spark,ssb_flat_q_19,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4113.06,ssb-flat,10
iceberg,spark,ssb_flat_q_04,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4163.5,ssb-flat,10
iceberg,spark,ssb_flat_q_25,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3449.14,ssb-flat,10
iceberg,spark,ssb_flat_q_20,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3972.06,ssb-flat,10
iceberg,spark,ssb_flat_q_23,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3882.62,ssb-flat,10
iceberg,spark,ssb_flat_q_09,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3647.52,ssb-flat,10
iceberg,spark,ssb_flat_q_12,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4157.07,ssb-flat,10
iceberg,spark,ssb_flat_q_08,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3534.21,ssb-flat,10
iceberg,spark,ssb_flat_q_03,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,4042.56,ssb-flat,10
iceberg,spark,ssb_flat_q_06,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3926.45,ssb-flat,10
iceberg,spark,ssb_flat_q_10,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,3847.14,ssb-flat,10
iceberg,spark,ssb_flat_q_26,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2424.33,ssb-flat,10
iceberg,spark,ssb_flat_q_05,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2146.36,ssb-flat,10
iceberg,spark,ssb_flat_q_11,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2236.28,ssb-flat,10
iceberg,spark,ssb_flat_q_14,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2522.23,ssb-flat,10
iceberg,spark,ssb_flat_queries,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2214.21,ssb-flat,10
iceberg,spark,ssb_flat_q_18,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2506.13,ssb-flat,10
iceberg,spark,ssb_flat_q_17,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2543.82,ssb-flat,10
iceberg,spark,ssb_flat_q_02,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2316.68,ssb-flat,10
iceberg,spark,ssb_flat_q_15,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2579.13,ssb-flat,10
iceberg,spark,ssb_flat_q_22,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2315.21,ssb-flat,10
iceberg,spark,ssb_flat_q_21,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2437.92,ssb-flat,10
iceberg,spark,ssb_flat_q_24,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2580.44,ssb-flat,10
iceberg,spark,ssb_flat_q_13,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2320.73,ssb-flat,10
iceberg,spark,ssb_flat_q_27,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2514.74,ssb-flat,10
iceberg,spark,ssb_flat_q_16,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2580.36,ssb-flat,10
iceberg,spark,ssb_flat_q_19,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2178.55,ssb-flat,10
iceberg,spark,ssb_flat_q_04,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2476.2,ssb-flat,10
iceberg,spark,ssb_flat_q_25,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2198.14,ssb-flat,10
iceberg,spark,ssb_flat_q_07,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2331.72,ssb-flat,10
iceberg,spark,ssb_flat_q_20,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2298.94,ssb-flat,10
iceberg,spark,ssb_flat_q_23,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2527.27,ssb-flat,10
iceberg,spark,ssb_flat_q_09,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2325.84,ssb-flat,10
iceberg,spark,ssb_flat_q_12,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2167.09,ssb-flat,10
iceberg,spark,ssb_flat_q_08,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2405.35,ssb-flat,10
iceberg,spark,ssb_flat_q_03,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2197.17,ssb-flat,10
iceberg,spark,ssb_flat_q_06,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2369.37,ssb-flat,10
iceberg,spark,ssb_flat_q_10,72.0;21.0;17.0;32.0;25.0;290.0|0;0;1,2145.27,ssb-flat,10
iceberg,spark,ssb_flat_q_26,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3933.52,ssb-flat,10
iceberg,spark,ssb_flat_q_05,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3860.79,ssb-flat,10
iceberg,spark,ssb_flat_queries,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4034.66,ssb-flat,10
iceberg,spark,ssb_flat_q_18,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4412.73,ssb-flat,10
iceberg,spark,ssb_flat_q_17,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3994.07,ssb-flat,10
iceberg,spark,ssb_flat_q_15,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3992.94,ssb-flat,10
iceberg,spark,ssb_flat_q_22,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3883.37,ssb-flat,10
iceberg,spark,ssb_flat_q_21,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4067.01,ssb-flat,10
iceberg,spark,ssb_flat_q_24,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4651.87,ssb-flat,10
iceberg,spark,ssb_flat_q_01,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4414.04,ssb-flat,10
iceberg,spark,ssb_flat_q_13,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4351.95,ssb-flat,10
iceberg,spark,ssb_flat_q_27,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4222.31,ssb-flat,10
iceberg,spark,ssb_flat_q_19,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3955.81,ssb-flat,10
iceberg,spark,ssb_flat_q_04,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3883.2,ssb-flat,10
iceberg,spark,ssb_flat_q_07,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4178.71,ssb-flat,10
iceberg,spark,ssb_flat_q_20,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3885.46,ssb-flat,10
iceberg,spark,ssb_flat_q_23,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4532.09,ssb-flat,10
iceberg,spark,ssb_flat_q_12,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4661.85,ssb-flat,10
iceberg,spark,ssb_flat_q_08,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3925.73,ssb-flat,10
iceberg,spark,ssb_flat_q_03,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3876.91,ssb-flat,10
iceberg,spark,ssb_flat_q_06,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4557.6,ssb-flat,10
iceberg,spark,ssb_flat_q_10,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4553.52,ssb-flat,10
iceberg,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4811.9,ssb-flat,10
iceberg,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4375.88,ssb-flat,10
iceberg,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4456.32,ssb-flat,10
iceberg,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4170.22,ssb-flat,10
iceberg,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4114.74,ssb-flat,10
iceberg,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4451.84,ssb-flat,10
iceberg,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4438.1,ssb-flat,10
iceberg,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4166.01,ssb-flat,10
iceberg,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4345.99,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4497.69,ssb-flat,10
iceberg,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4692.88,ssb-flat,10
iceberg,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4241.26,ssb-flat,10
iceberg,spark,ssb_flat_q_01,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4048.84,ssb-flat,10
iceberg,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4193.73,ssb-flat,10
iceberg,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4302.19,ssb-flat,10
iceberg,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4532.44,ssb-flat,10
iceberg,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4365.94,ssb-flat,10
iceberg,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4423.08,ssb-flat,10
iceberg,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4090.23,ssb-flat,10
iceberg,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,4603.9,ssb-flat,10
iceberg,spark,ssb_flat_q_26,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4056.29,ssb-flat,10
iceberg,spark,ssb_flat_q_05,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4100.84,ssb-flat,10
iceberg,spark,ssb_flat_q_11,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4675.44,ssb-flat,10
iceberg,spark,ssb_flat_q_14,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4602.69,ssb-flat,10
iceberg,spark,ssb_flat_queries,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4769.95,ssb-flat,10
iceberg,spark,ssb_flat_q_18,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4706.55,ssb-flat,10
iceberg,spark,ssb_flat_q_17,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4084.93,ssb-flat,10
iceberg,spark,ssb_flat_q_15,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4096.45,ssb-flat,10
iceberg,spark,ssb_flat_q_22,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4541.64,ssb-flat,10
iceberg,spark,ssb_flat_q_21,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4256.3,ssb-flat,10
iceberg,spark,ssb_flat_q_24,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4531.8,ssb-flat,10
iceberg,spark,ssb_flat_q_01,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4035.64,ssb-flat,10
iceberg,spark,ssb_flat_q_13,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4451.15,ssb-flat,10
iceberg,spark,ssb_flat_q_16,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4761.02,ssb-flat,10
iceberg,spark,ssb_flat_q_19,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4727.94,ssb-flat,10
iceberg,spark,ssb_flat_q_04,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4626.25,ssb-flat,10
iceberg,spark,ssb_flat_q_25,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4772.26,ssb-flat,10
iceberg,spark,ssb_flat_q_07,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,3992.16,ssb-flat,10
iceberg,spark,ssb_flat_q_20,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4121.84,ssb-flat,10
iceberg,spark,ssb_flat_q_23,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4164.56,ssb-flat,10
iceberg,spark,ssb_flat_q_09,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4673.86,ssb-flat,10
iceberg,spark,ssb_flat_q_12,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,3936.52,ssb-flat,10
iceberg,spark,ssb_flat_q_08,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4258.77,ssb-flat,10
iceberg,spark,ssb_flat_q_06,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,3990.95,ssb-flat,10
iceberg,spark,ssb_flat_q_10,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,4749.75,ssb-flat,10
iceberg,spark,ssb_flat_q_01,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2320.32,ssb-flat,10
iceberg,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2175.87,ssb-flat,10
iceberg,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2184.48,ssb-flat,10
iceberg,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2284.53,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2587.44,ssb-flat,10
iceberg,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2252.46,ssb-flat,10
iceberg,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2385.79,ssb-flat,10
iceberg,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2244.23,ssb-flat,10
iceberg,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2335.72,ssb-flat,10
iceberg,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2226.34,ssb-flat,10
iceberg,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2217.02,ssb-flat,10
iceberg,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2550.71,ssb-flat,10
iceberg,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2135.77,ssb-flat,10
iceberg,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2262.37,ssb-flat,10
iceberg,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2174.06,ssb-flat,10
iceberg,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,2217.96,ssb-flat,10
iceberg,spark,ssb_flat_q_26,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3625.95,ssb-flat,10
iceberg,spark,ssb_flat_q_02,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3405.14,ssb-flat,10
iceberg,spark,ssb_flat_q_16,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3294.4,ssb-flat,10
iceberg,spark,ssb_flat_q_23,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3632.05,ssb-flat,10
iceberg,spark,ssb_flat_q_08,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3812.61,ssb-flat,10
iceberg,spark,ssb_flat_q_06,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3782.08,ssb-flat,10
iceberg,spark,ssb_flat_q_14,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3339.3,ssb-flat,10
iceberg,spark,ssb_flat_queries,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3755.87,ssb-flat,10
iceberg,spark,ssb_flat_q_18,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3391.62,ssb-flat,10
iceberg,spark,ssb_flat_q_15,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3497.41,ssb-flat,10
iceberg,spark,ssb_flat_q_24,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3617.84,ssb-flat,10
iceberg,spark,ssb_flat_q_01,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3460.31,ssb-flat,10
iceberg,spark,ssb_flat_q_19,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3391.41,ssb-flat,10
iceberg,spark,ssb_flat_q_04,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3403.78,ssb-flat,10
iceberg,spark,ssb_flat_q_25,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3246.04,ssb-flat,10
iceberg,spark,ssb_flat_q_07,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3817.11,ssb-flat,10
iceberg,spark,ssb_flat_q_20,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3329.23,ssb-flat,10
iceberg,spark,ssb_flat_q_09,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3662.81,ssb-flat,10
iceberg,spark,ssb_flat_q_12,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3500.8,ssb-flat,10
iceberg,spark,ssb_flat_q_03,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3537.38,ssb-flat,10
iceberg,spark,ssb_flat_q_10,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3825.48,ssb-flat,10
